order_id,customer_name,customer_email,customer_phone,order_date,status,total_amount,channel_name,shipping_method,payment_method
245,Robert Schneider Jr.,ugomez@example.net,8570153640,2014-07-31,Shipped,62195125.85,Phone,Standard,Credit Card
246,Anthony Roth,josephwiggins@example.com,6922572168,2012-02-08,Processing,44215811.19,In-Store,Express,Cash
247,Anthony Woodard,ericsimmons@example.net,6337066216,1991-01-24,Processing,90031185.24,Mobile App,Express,Debit Card
248,Daniel Hartman,zcamacho@example.org,8995392660,1994-01-07,Processing,64236418.44,Phone,Standard,Credit Card
249,Jennifer Garcia,heidi06@example.org,6796584834,1992-06-21,Processing,16115797.22,Mobile App,Next Day,Cash
250,Megan Hodge,christopher99@example.net,3840368122,2022-10-11,Processing,29422409.71,Phone,Standard,Cash
251,Ronald Perez,leahlee@example.com,1199063721,2015-05-18,Cancelled,72451507.57,Phone,Express,Debit Card
252,Carlos Martin,rebecca70@example.org,0471673804,2015-04-03,Cancelled,94825906.46,Phone,Express,Cash
253,Justin Huffman,cunninghamarthur@example.org,4459606584,2007-03-08,Pending,17165435.62,In-Store,Express,Cash
254,Patrick Anderson,turneralejandro@example.org,5161638537,1984-05-21,Shipped,26358648.98,Phone,Express,Credit Card
255,James Jones,gwilliams@example.com,1738931447,1974-06-14,Pending,54024602.78,In-Store,Express,Credit Card
256,Kristen Maldonado,roymills@example.net,2739687685,1986-08-01,Shipped,78639762.99,Online,Next Day,PayPal
257,Robert Johnson,joshua42@example.net,5784021980,1970-09-29,Shipped,30493821.07,Online,Express,Credit Card
258,Chad Rogers,abigail59@example.com,9373353574,1970-10-31,Pending,39619384.45,In-Store,Standard,PayPal
259,Anthony Anderson,hcook@example.org,4659022197,1985-03-06,Pending,34248052.64,In-Store,Next Day,Cash
260,Tammy Clark,nbryan@example.net,0307207034,1995-09-29,Cancelled,15060817.11,Online,Express,Credit Card
261,Kathryn Gibson,kennethwilliams@example.org,1574357852,2021-04-11,Shipped,76842345.47,Mobile App,Express,Cash
262,Steven Torres,olsonandrew@example.com,3764752239,1990-12-13,Shipped,29801688.32,Mobile App,Standard,Debit Card
263,Andrew Thomas,adkinsmorgan@example.org,7732308235,1979-12-01,Cancelled,37653891.0,Mobile App,Standard,Cash
264,Alan Ford Jr.,brentpennington@example.org,6673566063,2024-02-16,Cancelled,28719856.11,Online,Standard,Credit Card
265,Ian Stevenson,julia85@example.net,0351094322,2007-11-01,Delivered,58140567.72,Online,Express,Credit Card
266,Karen Osborne,emilygomez@example.net,2902252110,2000-08-09,Processing,25658948.55,Mobile App,Standard,Debit Card
267,Michelle Franco,james50@example.net,7281876744,1992-02-09,Shipped,75660437.82,Online,Express,Credit Card
268,Mary Friedman,tammy79@example.org,3578233162,1971-10-29,Cancelled,14942753.96,Mobile App,Express,Credit Card
269,Lisa Parker,michaela47@example.org,9087782291,2001-02-25,Shipped,86915354.18,Phone,Standard,Cash
270,Alexander Cooper,joneskathy@example.com,1289334980,2001-07-27,Cancelled,20606830.96,In-Store,Next Day,Cash
271,Jesus Rodriguez,bradysean@example.com,9367822301,1991-06-03,Pending,14665218.22,Phone,Express,Cash
272,Donna Myers,jason69@example.org,0880162605,1998-10-09,Pending,32893566.18,Mobile App,Express,Cash
273,Daniel Huerta,jilllewis@example.org,0041245020,2010-05-11,Delivered,11867721.78,In-Store,Next Day,Cash
274,Shannon Lopez,brandon79@example.org,8765768947,2020-08-26,Cancelled,53400444.27,Mobile App,Standard,PayPal
275,James Diaz,schmittjeffery@example.com,2722260344,1973-08-14,Pending,83214760.33,Online,Next Day,Cash
276,Julia Gonzalez,kevin39@example.com,5836802742,2021-02-12,Cancelled,60932320.8,Online,Express,Credit Card
277,Dr. Deanna York,yvettesanford@example.org,7370044134,1995-12-31,Cancelled,76779718.4,Online,Next Day,Debit Card
278,Ricky Levine,erichardson@example.net,7533143421,1986-06-27,Processing,36250247.49,Mobile App,Express,Credit Card
279,Michael Edwards,johnmorales@example.org,1193277689,1985-11-02,Shipped,48130009.51,Online,Express,Cash
280,Jennifer Rojas,hermancrystal@example.net,7296940259,1996-09-08,Cancelled,20725442.83,Online,Next Day,PayPal
281,Regina Thompson,marissa41@example.com,0133334778,1992-03-05,Delivered,25576819.48,Mobile App,Next Day,PayPal
282,Troy Gomez,johnsondavid@example.net,2181608522,2017-10-21,Pending,93100367.25,In-Store,Express,Debit Card
283,Stephen Noble,cruzkaren@example.com,4316757681,1987-09-14,Shipped,58501415.3,Mobile App,Standard,Credit Card
284,Emily Browning,josephdennis@example.org,8280384578,2023-03-26,Pending,19829543.02,Online,Next Day,Debit Card
285,Mariah Herrera,melissapeters@example.net,9060638345,2006-06-09,Pending,32017340.91,Mobile App,Standard,Credit Card
286,Autumn Williams,stevensondale@example.org,7329531828,2020-03-24,Processing,99826745.74,Phone,Standard,PayPal
287,Jay Flores II,williamdickerson@example.net,5414558436,2012-11-17,Processing,93260599.61,Mobile App,Next Day,Debit Card
288,James Bryan,phenderson@example.org,3868506226,1987-01-19,Processing,11488710.59,Phone,Express,Cash
289,Kimberly Bailey,rodriguezmichael@example.net,3172102876,2003-02-27,Pending,91334137.91,Online,Express,Credit Card
290,Michael Davenport,rowemichael@example.org,5901836498,1990-09-05,Processing,37824922.67,Mobile App,Express,PayPal
291,James Mcdonald,romeroleslie@example.org,1212907718,1986-05-06,Processing,61854449.55,Phone,Express,Debit Card
292,Angelica Decker,jenniferthompson@example.com,7703542138,2000-03-21,Processing,47332371.89,In-Store,Express,Debit Card
293,Lindsey French,carrievilla@example.org,5169489817,1971-08-19,Delivered,64224108.1,Phone,Express,Debit Card
294,Susan Lam,martincharles@example.net,4641290033,1982-03-10,Shipped,82839703.26,Online,Next Day,Debit Card
295,Bryan Hoffman,zachary82@example.net,1308028055,1970-02-14,Shipped,77160961.76,In-Store,Standard,Cash
296,Susan Hampton,sherri38@example.net,8816372569,2017-05-10,Processing,15692144.08,Phone,Express,Cash
297,Gregory Beard,michael88@example.com,7128082283,1991-12-13,Processing,62573828.46,In-Store,Standard,PayPal
298,Allison Snyder,shawwesley@example.net,7510082620,1980-07-02,Cancelled,74772034.61,Mobile App,Standard,Cash
299,James Hall,ryanerickson@example.com,7226593436,1983-06-05,Processing,90585358.31,Mobile App,Next Day,PayPal
300,Robert Smith,sbutler@example.org,1575942018,1974-02-24,Pending,40333631.72,Online,Standard,Cash
301,Timothy Espinoza,drussell@example.org,5477781741,2017-02-12,Shipped,15941920.47,Online,Express,Cash
302,Joseph Thomas,abigaillopez@example.com,5050372235,2000-10-02,Shipped,41526934.97,Phone,Standard,Debit Card
303,Joanna Horne,wjohnston@example.org,2228281408,1984-04-05,Pending,84716051.0,Online,Standard,Debit Card
304,Crystal Clayton,mullinsheather@example.org,3883044416,2017-06-09,Shipped,90148570.84,Mobile App,Next Day,Cash
305,Mark Sanchez,heather01@example.com,2772237199,1994-03-23,Processing,90037944.27,In-Store,Standard,PayPal
306,Richard Leonard,anthony95@example.org,9295963584,1974-01-17,Shipped,14854136.77,In-Store,Standard,Credit Card
307,Eric Jackson,ymorgan@example.org,8652954260,2000-07-31,Cancelled,30532918.47,Phone,Next Day,Debit Card
308,William Vaughn,carrfrank@example.org,4686376789,1973-05-13,Cancelled,80987451.65,Phone,Next Day,PayPal
309,Karen Orozco,robert54@example.net,8101204469,1998-10-14,Cancelled,79868868.79,In-Store,Express,Cash
310,Lindsay Mccoy,colemandawn@example.org,5816703049,1988-02-23,Shipped,51827700.5,Phone,Standard,Cash
311,Timothy Black,lori89@example.org,8279125902,2007-09-12,Delivered,68718066.24,Phone,Next Day,Cash
312,Todd Hart,jacksonbeth@example.net,7843115135,2018-11-19,Delivered,34529747.8,In-Store,Express,Debit Card
313,Jessica Black,wwhite@example.org,2185444096,1996-07-31,Pending,53677792.06,Online,Next Day,Credit Card
314,Rodney Smith,uaustin@example.org,4353597562,1983-03-24,Pending,71401176.29,Phone,Next Day,Debit Card
315,Christopher Ruiz,ileon@example.com,7318155206,2018-07-07,Cancelled,66751299.18,Online,Standard,Credit Card
316,Jacqueline Harris,coxjohn@example.net,5041123514,1982-04-19,Cancelled,66236689.28,Mobile App,Express,Cash
317,Kayla Navarro,jeffreyhernandez@example.net,6065170115,2004-03-04,Delivered,97946982.98,In-Store,Standard,Cash
318,Lisa Riddle,riggsjacob@example.com,2743814849,2024-05-06,Cancelled,58673714.72,Mobile App,Standard,Credit Card
319,Kaitlyn Davis,brooksbrianna@example.org,3643861212,2006-12-05,Shipped,35200574.77,Mobile App,Standard,Credit Card
320,Julia Zuniga,megan52@example.com,2312259665,2014-02-14,Cancelled,63962030.42,Online,Next Day,Credit Card
321,Barbara Gordon,carlbraun@example.com,0348386253,2001-02-20,Processing,94155535.29,In-Store,Standard,Debit Card
322,Raymond Rodriguez,lonnie07@example.org,8025354197,2007-09-27,Shipped,77452719.42,Phone,Next Day,PayPal
323,Christina Hamilton,campbelljoseph@example.org,0864150539,1999-09-21,Cancelled,51841475.49,Online,Express,PayPal
324,Jonathan Tanner,rellis@example.com,1376790994,2003-05-12,Cancelled,93860727.0,In-Store,Standard,Debit Card
325,Joshua Bass,robbinsangela@example.com,7017530050,2001-04-25,Shipped,93327026.74,Online,Standard,Credit Card
326,Garrett Rogers,kristen71@example.com,6281979765,2006-11-01,Pending,82064725.34,Online,Express,Cash
327,Bill Williams,julia46@example.net,9345194979,1983-05-06,Processing,32920096.99,Online,Standard,PayPal
328,Tina Mann,rmunoz@example.org,1740572098,1970-07-21,Pending,33936701.61,Online,Standard,Cash
329,William Thomas,danielmiddleton@example.net,1976753177,2011-03-31,Pending,91363144.55,In-Store,Next Day,Debit Card
330,Walter Dickerson,tiffanyburns@example.net,5523450055,1975-08-22,Shipped,48993201.85,Online,Express,Cash
331,Andrea Anderson,gibsondavid@example.org,8081916743,1992-05-17,Cancelled,23437211.12,Mobile App,Express,Cash
332,Erin Russell,pking@example.net,5668220102,1990-11-08,Processing,30643811.91,Phone,Express,PayPal
333,Catherine Medina,hcampbell@example.com,9248282981,1988-03-23,Shipped,10855578.0,Phone,Next Day,Credit Card
334,Mr. William Riggs,jon18@example.com,5739199656,1997-02-25,Cancelled,22058898.95,Mobile App,Standard,Credit Card
335,Lori Lewis,schavez@example.org,4239704831,2019-12-23,Shipped,97987183.93,Mobile App,Standard,Credit Card
336,Margaret Rodriguez,christina92@example.com,8566650133,1975-02-14,Cancelled,89537852.63,Phone,Express,Cash
337,Jordan Ward,nharper@example.com,7593699865,1976-04-26,Pending,59448512.83,Mobile App,Next Day,Credit Card
338,Michael Bowen,devon01@example.org,1135929138,2008-01-20,Processing,70674713.73,Mobile App,Next Day,Cash
339,Lori Vincent DDS,patelvictor@example.com,4580114678,2005-03-07,Cancelled,61085452.13,Online,Next Day,PayPal
340,Charles Smith,kim23@example.com,4490591504,2010-03-25,Delivered,35161574.36,Phone,Standard,Credit Card
341,Richard Miller,stacy73@example.com,7010564615,1995-01-01,Processing,81196189.91,Mobile App,Next Day,Credit Card
342,Heather Khan,gailwang@example.org,2449862486,2002-01-01,Pending,36146368.32,Phone,Standard,Credit Card
343,Erica Lopez,brandongilbert@example.net,5334769344,1992-10-26,Processing,34305255.36,Mobile App,Next Day,PayPal
344,Heather Schmidt,frank84@example.net,4954361086,1994-04-26,Delivered,33532504.88,In-Store,Next Day,Credit Card
345,Jasmine Weaver,adampeters@example.net,9477888832,2005-05-02,Processing,63383255.09,In-Store,Express,Credit Card
346,Dan Hill,callahanchristopher@example.net,9112063625,1982-02-15,Pending,13191572.27,In-Store,Express,Credit Card
347,Allison Arnold,tknight@example.org,4716793579,2013-08-05,Cancelled,56182211.76,Mobile App,Next Day,Credit Card
348,Kelly Shea,gbennett@example.com,9491551376,1986-11-24,Cancelled,41203089.22,Online,Express,PayPal
349,Ronnie Mullen,sperkins@example.com,6061725478,1992-10-04,Processing,86878365.67,Mobile App,Standard,Credit Card
350,Kim Benjamin,jacquelineguzman@example.org,4716977287,1991-01-22,Delivered,43531043.11,Mobile App,Standard,PayPal
351,Tyler Perez,whiterobert@example.org,3114693654,2011-08-18,Pending,24602804.24,Mobile App,Next Day,Cash
352,Johnny Kennedy,watsoncody@example.org,5738994919,2022-05-15,Delivered,55045575.43,Online,Express,Debit Card
353,Megan Gutierrez,hwalker@example.net,9574680442,1980-05-05,Shipped,18550967.31,Phone,Next Day,Debit Card
354,Kristen Dillon,jeffreycampbell@example.net,5492437920,1991-11-26,Processing,25441433.15,Phone,Express,Cash
355,Sandra Coleman,robert41@example.org,0771468355,2003-04-27,Shipped,84502011.67,Phone,Express,Debit Card
356,Jonathan Callahan,amorris@example.com,2264508979,2013-12-17,Delivered,18157750.89,Phone,Next Day,Credit Card
357,Gabrielle Bridges,jonesamy@example.net,8335238041,1976-02-10,Shipped,94125919.89,Mobile App,Standard,PayPal
358,Mark Anderson,vbaker@example.com,5456333256,1985-12-08,Delivered,81267818.25,Phone,Standard,Credit Card
359,Jeffrey Petersen,jrios@example.net,4632340170,1980-08-26,Pending,58291533.58,Phone,Express,Cash
360,Matthew Campbell,tiffany64@example.com,5733942203,2008-06-06,Processing,31214389.74,Phone,Standard,Debit Card
361,Evelyn Curtis,khansteven@example.net,4620239668,1975-05-21,Cancelled,78633713.28,Mobile App,Express,Cash
362,Theresa Santos,rrhodes@example.com,1829088378,1989-08-11,Shipped,96232378.68,Phone,Standard,Cash
363,Darrell Martinez,padillabrandon@example.org,8981423909,1999-06-26,Pending,76054049.97,In-Store,Express,Debit Card
364,Teresa Miller,richardmadison@example.com,4416290310,2006-08-10,Processing,43840446.64,Mobile App,Express,Credit Card
365,Amy Trujillo,davidsonmark@example.com,7957855235,1992-11-30,Shipped,44250013.97,Phone,Express,PayPal
366,Stephen Goodman,ronnie60@example.org,4275680765,2017-07-12,Cancelled,88993438.94,Mobile App,Next Day,Debit Card
367,Steven Daniel,nharris@example.com,3377961404,2022-07-12,Pending,20227591.2,Mobile App,Standard,Debit Card
368,Timothy Collins,gutierrezlauren@example.net,2459126020,1987-08-16,Delivered,75088565.62,In-Store,Express,Cash
369,Kim May,edward17@example.net,4880817363,2014-08-18,Cancelled,78221005.01,Online,Standard,Credit Card
370,Amy Pierce,allencatherine@example.net,2866167806,1983-01-26,Pending,68721075.95,Online,Standard,Debit Card
371,Walter Miranda,jamescruz@example.com,6474088293,2003-08-14,Delivered,97974372.07,Online,Next Day,Cash
372,James Hess,linkimberly@example.net,5579764056,1974-01-30,Cancelled,99562838.75,Online,Next Day,Cash
373,Howard Cunningham,ryanhodge@example.com,0387873896,2000-02-07,Processing,84234117.37,Online,Next Day,Cash
374,Yolanda Erickson,bartonbrent@example.com,0420487011,1996-04-28,Pending,45625492.19,Mobile App,Standard,Debit Card
375,Elizabeth Rice,millertara@example.com,8320066361,1972-04-05,Shipped,22968330.15,Online,Express,Cash
376,Ian Briggs,marylopez@example.org,5295821386,1980-06-12,Shipped,12656755.55,Online,Next Day,PayPal
377,Amanda Morse,donnabrooks@example.net,5388498899,1977-05-09,Cancelled,72396016.02,Phone,Express,Debit Card
378,Amy Nicholson,smithshelly@example.org,8524639948,2025-05-10,Pending,92969479.92,Mobile App,Next Day,Debit Card
379,James Knight,slee@example.org,5524730001,2018-05-30,Delivered,50342673.1,In-Store,Next Day,PayPal
380,Joshua Cook,ybrandt@example.net,8796346019,1994-05-11,Shipped,22324895.29,Online,Next Day,PayPal
381,Glenn Osborn,bandrade@example.com,4895681932,2003-06-06,Cancelled,84157045.05,Mobile App,Next Day,Cash
382,Belinda Butler,jameslopez@example.com,8318285321,2017-03-19,Delivered,94158993.83,In-Store,Next Day,Cash
383,Nicole Gomez,meyersandrea@example.org,5545604361,1975-09-16,Processing,82065099.67,Phone,Next Day,PayPal
384,William Palmer MD,oclark@example.org,2749646810,2001-08-09,Cancelled,85243171.04,Online,Express,Cash
385,Ashley Richmond,rushdanielle@example.org,7154413806,1998-09-05,Shipped,24563604.89,Mobile App,Next Day,Credit Card
386,Hayden Anderson,taylorjason@example.org,4848830142,2002-09-03,Pending,83665855.22,Phone,Standard,PayPal
387,Maurice Jordan,kevinsingleton@example.net,8887572533,2021-08-26,Shipped,23044070.27,In-Store,Express,Debit Card
388,Tiffany Jackson,jordanrodney@example.com,7468846079,1981-06-07,Pending,92811840.45,Online,Express,Debit Card
389,Christian Valentine,juliawright@example.org,1248301684,2006-07-21,Delivered,47505627.23,Phone,Express,Credit Card
390,Robert Thomas,tina61@example.com,0669244285,2024-12-22,Cancelled,93183140.16,Online,Express,PayPal
391,Tom Moore,hayneseric@example.org,6811730774,2020-06-26,Cancelled,55106692.79,Mobile App,Next Day,Debit Card
392,Elaine Moore,gary08@example.org,1677301392,1984-03-17,Cancelled,42285771.91,Mobile App,Next Day,PayPal
393,Lisa Stevenson,smithashley@example.com,8554659108,2002-07-15,Pending,46050627.82,Online,Standard,Debit Card
394,Christopher Smith,timothy36@example.org,4834296418,1988-05-07,Cancelled,94477688.65,Online,Standard,Cash
395,Renee Nelson,justinroy@example.net,1447446362,1970-12-06,Pending,85724697.42,In-Store,Next Day,PayPal
396,Brooke Allen,garciadavid@example.com,8448262053,2003-04-06,Processing,47510227.07,Phone,Next Day,Credit Card
397,John Martin,esawyer@example.com,0942286245,2011-05-24,Shipped,72509086.49,Online,Next Day,PayPal
398,Jared Garcia,heidi48@example.net,5571379367,1993-10-04,Pending,76193038.3,In-Store,Express,Cash
399,Gina Pennington,andrea12@example.org,7799029507,2021-08-01,Delivered,17659072.82,Phone,Standard,PayPal
400,Jennifer Wang,vjones@example.com,3661284433,1993-02-02,Processing,92979544.92,In-Store,Next Day,Debit Card
401,Anthony Flores,jenna41@example.org,9621041195,2001-11-01,Shipped,69302398.66,In-Store,Standard,Cash
402,Melinda Hernandez,stephanieparker@example.org,7896398056,1983-06-06,Pending,57019967.43,Mobile App,Standard,PayPal
403,Allison Kennedy,johnsonantonio@example.net,2482952040,2002-10-28,Processing,35713372.64,Mobile App,Next Day,Credit Card
404,Michael Mcfarland,perryashley@example.org,0873515556,1978-01-13,Shipped,34760758.99,Mobile App,Express,Credit Card
405,Jeffery Mendoza,caseyhogan@example.net,7287860427,1980-04-11,Pending,33346700.81,Phone,Next Day,Debit Card
406,Chad Frederick,arellanotanya@example.org,2068456955,2013-05-01,Shipped,44138922.14,Online,Next Day,Debit Card
407,Dustin Manning,kellygreen@example.net,7326691789,1992-09-26,Delivered,92957976.36,In-Store,Next Day,Debit Card
408,Michael Kelly,cynthia83@example.net,8204000495,2013-08-19,Cancelled,98967604.92,Online,Next Day,Credit Card
409,Ronald Cook,singletonsarah@example.org,1224956049,1980-01-24,Shipped,97830635.48,Phone,Express,Debit Card
